generation,best_fitness_score,global_max_raw_reward,global_avg_raw_reward,selected_individual_reward
165,0.05205449281920608,-0.9824426812469256,-149.3643970007607,-0.9824426812469256
166,0.05206331819751112,-3.6371604905682147,-152.06945991019862,-3.6371604905682147
167,0.05068626691687896,-3.105177821638654,-175.61833019369837,-3.105177821638654
168,0.05041613850144287,10.29941467920769,-145.7572169482442,-46.338424460417514
169,0.04905483673316237,26.957889922344123,-153.72846886934073,-71.00936481333498
170,0.051455176816297805,-0.8504132918057621,-155.6194070475013,-6.712942619714835
171,0.05000199965635452,8.325971517879305,-159.0281942799292,8.325971517879305
172,0.05103797474736338,12.051796635570502,-140.49993591325497,-15.011161886149074
173,0.05261073558667449,10.2242383374893,-141.07272420059326,1.063605616539411
174,0.051265613799902444,2.136346706083208,-151.2714906828459,2.136346706083208
175,0.05303013550081247,73.76757066904796,-130.71411927122466,73.76757066904796
176,0.05312534750058284,8.137358207023514,-150.6488473674414,8.137358207023514
177,0.05266325722886892,4.266367503940629,-147.7879512799065,4.266367503940629
178,0.05293569061076024,1.7717206437800912,-164.98982486718623,1.7717206437800912
179,0.05318454069346336,6.286929199555732,-163.9475025405489,6.286929199555732
180,0.05137990617553014,39.71155660840569,-145.5505635526788,22.742637907757437
181,0.05173589414757183,26.94747907828353,-132.7020616502986,26.94747907828353
182,0.05094122876703348,37.287379314118944,-157.51528439739096,23.798319613172048
183,0.04934581929943199,19.83528601142509,-136.7863812041278,-26.814915231131685
184,0.05320385151715723,77.1899717502236,-153.61908355264163,2.201677633224017
185,0.05305798195068282,18.029980968131703,-159.80740126144354,-10.62225084456494
186,0.05183241012931433,29.37371221419326,-168.19764122317474,29.37371221419326
187,0.05385226369944431,32.85857814472763,-143.9000871933508,32.85857814472763
188,0.05871777638520077,20.736268411297825,-181.23773550606646,20.736268411297825
189,0.05512738070840413,27.636618107128243,-153.57750923555233,27.636618107128243
190,0.05733156922477277,-18.403301745675552,-215.9872402894543,-52.82974771542583
191,0.055487865020153376,-26.965725286994463,-181.25258825803618,-57.822326576986754
